datetime,Air_Temperature_celsius,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal,secchi_m,tp_ugL,Water_Temp_filled,DO_filled,poc
2016-04-20 02:00:00,10.3088888888889,0.0,342.462962962963,86.9140137415159,3.78551058148431,0.0,98765.7191111111,1.51190476190476,44.8092948717949,8.77716666666667,13.8811666666667,2.3220692783257
2016-04-20 03:00:00,9.9811851851852,0.0,312.000888888889,88.2734557624908,3.22363527848154,0.0,98711.7537777778,1.50952380952381,44.7628205128205,8.86441666666667,13.9281666666667,2.36262325176698
2016-04-20 04:00:00,10.1142962962963,0.0,312.000888888889,87.2472643170503,3.53432844831697,0.0,98719.8157037037,1.50714285714286,44.7163461538462,8.92416666666667,14.0246666666667,2.38742527447454
2016-04-20 05:00:00,10.2417777777778,0.0,312.000888888889,86.263449369888,3.8391976398929,0.0,98728.081037037,1.5047619047619,44.6698717948718,8.70125,13.6791666666667,2.3502417355771
2016-04-20 06:00:00,10.372962962963,117.643081481481,308.36362962963,85.270382137217,4.15329681582334,0.0,98736.6028148148,1.50238095238095,44.6233974358974,8.61225,13.7081666666667,2.29196027514783
2016-04-20 07:00:00,12.2030370370371,263.879466666667,308.36362962963,80.0087096038259,4.4874594043708,0.0,98673.8623703704,1.5,44.5769230769231,8.42575,13.7076666666667,2.26511013918748
2016-04-20 08:00:00,14.0308148148149,399.714644444445,308.365185185185,74.9635994625836,4.84891399403401,0.0,98611.3016296296,1.49791666666667,44.5304487179487,8.30841666666667,13.6805,2.25300561074594
2016-04-20 09:00:00,15.8585925925926,554.633740740741,329.903333333333,70.1411432057822,5.2386019360371,0.0,98548.7408888889,1.49583333333333,44.4839743589744,8.21275,13.69,2.24949706068235
2016-04-20 10:00:00,17.614,677.861333333333,329.903333333333,67.528071129422,5.54738069057547,0.0,98477.9388148148,1.49375,44.4375,8.13791666666667,13.7505,2.14085070536858
2016-04-20 11:00:00,19.3697777777778,756.838644444444,329.904888888889,64.7630114757097,5.90809065266048,0.0,98407.0324444444,1.49166666666667,44.3910256410256,8.5945,13.978,1.92147176568753
2016-04-20 12:00:00,21.1204444444445,602.278740740741,354.493555555556,61.9325996798376,6.31277599239018,0.0,98336.2303703704,1.48958333333333,44.3445512820513,9.26441666666667,14.3451666666667,2.33803892771345
2016-04-20 13:00:00,21.0844835069445,563.386881481482,354.493555555556,61.4657620669478,6.35152400735382,0.0,98292.7493333333,1.4875,44.2980769230769,9.45741666666667,14.4276666666667,2.29960915096094
2016-04-20 14:00:00,21.0465185185185,499.439014814815,354.493555555556,61.004203822825,6.4170370928251,0.0,98249.4484444445,1.48541666666667,44.2516025641026,9.71458333333333,14.435,2.23142251343359
2016-04-20 15:00:00,21.0073333333334,288.67197037037,369.53637037037,60.5431052777598,6.49838078890435,0.0136533333333333,98206.0674074074,1.48333333333333,44.2051282051282,9.94416666666667,14.445,2.26285262478523
2016-04-20 16:00:00,20.166,214.245903703704,369.534814814815,64.0437925165783,6.02715385461414,8.17678222222222,98147.2675555556,1.48125,44.1586538461538,9.95916666666667,14.6018333333333,2.29437981037454
2016-04-20 17:00:00,19.3218518518519,137.529488888889,369.534814814815,67.777206288083,5.57679540643796,0.185173333333333,98088.188,1.47916666666667,44.1121794871795,9.88516666666667,14.5665,2.28662857333535
2016-04-20 18:00:00,18.4785925925926,51.1281777777778,348.098444444444,71.745568854452,5.15568973056752,0.648888888888889,98029.208,1.47708333333333,44.0657051282051,9.84825,14.5563333333333,2.25422053235336
2016-04-20 19:00:00,17.1169279513889,0.0,348.096,76.4093856101091,4.91868988894732,2.78997333333333,98117.1096296296,1.475,44.0192307692308,9.79783333333333,14.387,2.24216858009835
2016-04-20 20:00:00,15.7571111111111,0.0,348.091259259259,81.3874148709746,4.71326148645868,0.195626666666667,98204.8108148148,1.47291666666667,43.9727564102564,9.84941666666667,14.2415,2.24294262588904
2016-04-20 21:00:00,14.3963353587963,0.0,320.226814814815,86.7169049870992,4.55192361292786,0.0,98292.7718518518,1.47083333333333,43.9262820512821,9.95666666666667,14.1815,2.24322398240612
2016-04-20 22:00:00,13.4802962962963,0.0,320.226814814815,89.5826910186031,4.03496428555972,0.0164977777777778,98231.0114074074,1.46875,43.8798076923077,9.87266666666667,14.1405,2.24101549687614
2016-04-20 23:00:00,12.5642962962963,0.0,320.226814814815,92.5109953732706,3.52715543894778,0.0,98169.350962963,1.46666666666667,43.8333333333333,9.80691666666667,14.015,2.23673098981161
2016-04-21,11.6514814814815,0.0,309.301555555556,95.4834115093981,3.01898962995986,0.0,98107.9934814815,1.46458333333333,43.786858974359,9.88358333333333,13.879,2.24404516003983
2016-04-21 01:00:00,11.3434074074074,0.0,309.301555555556,96.1962512322119,2.90479225036103,0.0,98090.5345185185,1.4625,43.7403846153846,9.904,13.7588333333333,2.24178974055618
2016-04-21 02:00:00,11.0372592592593,0.0,309.301555555556,96.8934368536108,2.79811590383315,0.0,98073.0755555556,1.46041666666667,43.6939102564103,9.85741666666667,13.6483333333333,2.23990064497771
2016-04-21 03:00:00,10.7348148148148,0.0,323.23437037037,97.5569848262654,2.69992228874059,0.0,98055.773037037,1.45833333333333,43.6474358974359,9.85758333333333,13.52,2.23191963364603
2016-04-21 04:00:00,11.1158518518519,0.0,323.23437037037,96.4796061655546,2.45013563292267,0.0,97997.992,1.45625,43.6009615384615,9.7675,13.4263333333333,2.24004215049858
2016-04-21 05:00:00,11.4953333333334,0.0,323.235925925926,95.4100053905523,2.19976990510139,0.0,97940.5945185185,1.45416666666667,43.5544871794872,9.67233333333333,13.344,2.23469187475169
2016-04-21 06:00:00,11.8804444444445,121.336711111111,309.448148148148,94.3015118810715,1.95329843879499,0.0,97882.8134814815,1.45208333333333,43.5080128205128,9.71133333333333,13.393,2.23403906144348
2016-04-21 07:00:00,13.4587798032408,267.420444444444,309.445333333333,89.6089499382943,1.98728747373822,0.0,97883.5328888889,1.45,43.4615384615385,9.90491666666667,14.1528333333333,2.31880134325236
2016-04-21 08:00:00,15.0342222222222,403.088725925926,309.445333333333,85.0411286995624,2.03209349751526,0.0,97884.1888888889,1.44791666666667,43.4150641025641,10.077,14.7688461538462,2.37213099192322
2016-04-21 09:00:00,16.6172592592593,548.500548148148,328.780222222222,80.5684520572639,2.09321692434308,0.0,97885.0521481481,1.44583333333333,43.3685897435897,10.25675,10.8762801869083,2.38075252290327
2016-04-21 10:00:00,17.663925925926,669.534955555556,328.780222222222,72.9704374498252,1.98726819261194,0.0,97847.1281481481,1.44375,43.3221153846154,10.4183333333333,10.835135321909,2.40421974997902
2016-04-21 11:00:00,18.7062222222222,746.992562962963,328.781777777778,66.0705758040128,2.04832338451701,0.0,97809.270962963,1.44166666666667,43.275641025641,10.5081666666667,10.8123789768543,2.48087624672309
2016-04-21 12:00:00,19.7548148148148,584.137933333333,377.545703703704,59.7602023659301,2.25962874762063,0.0,97771.3474074074,1.43958333333333,43.2291666666667,10.6944166666667,10.7654660627021,2.43696045128393
2016-04-21 13:00:00,19.9597037037037,546.337259259259,377.545703703704,58.4347346398144,2.20783126372848,0.0,97708.3282962963,1.4375,43.1826923076923,11.2488333333333,10.6279225041257,2.21392277325836
2016-04-21 14:00:00,20.158962962963,484.469903703704,377.545703703704,57.1550558701418,2.1533570541202,0.0,97644.9488888889,1.43541666666667,43.1362179487179,12.5276666666667,10.3222392280598,2.29964720651681
2016-04-21 15:00:00,20.3666666666667,397.133081481482,371.446074074074,55.86997043676,2.11265700851352,0.0,97581.8297777778,1.43333333333333,43.0897435897436,12.8543333333333,10.2466456326823,2.58126986075054
2016-04-21 16:00:00,19.9765925925926,295.189992592593,371.446074074074,57.3457102271341,1.38597348579263,0.0,97612.6688888889,1.43125,43.0432692307692,12.4235,10.3465529199064,2.70510499554747
2016-04-21 17:00:00,19.5841131365741,190.211007407407,371.446074074074,58.8743667117126,0.870237485090134,0.0,97643.6118518519,1.42916666666667,42.9967948717949,11.547,10.5552291182177,2.53845825230884
2016-04-21 18:00:00,19.194,52.6104888888889,353.467407407407,60.4407542521396,0.971916889996642,0.0,97674.350962963,1.42708333333333,42.9503205128205,11.4164166666667,10.5869569263229,2.47746150244075
2016-04-21 19:00:00,18.0265185185185,0.0,353.468666666667,62.880785462586,1.40256206947519,0.0,97684.4915555556,1.425,42.9038461538462,12.1083333333333,10.420739039747,2.79390098337668
2016-04-21 20:00:00,16.8625185185185,0.0,353.468666666667,65.3662503286089,1.83482927850286,0.0,97694.3885925926,1.42291666666667,42.8573717948718,11.4685,10.5742820466086,2.36933794552867
2016-04-21 21:00:00,15.695925925926,0.0,339.097851851852,67.9208371582438,2.27431649647441,0.0,97704.5118518518,1.42083333333333,42.8108974358974,11.7394166666667,10.5087832618508,1.84479750307451
2016-04-21 22:00:00,15.1020740740741,0.0,339.093111111111,71.2458651275621,2.10734891280193,0.0,97822.7314074074,1.41875,42.7644230769231,11.7520833333333,14.83625,1.60698514830024
2016-04-21 23:00:00,14.5028148148149,0.0,339.093111111111,74.7664629615676,2.50488947089841,0.0,97940.7139259259,1.41666666666667,42.7179487179487,11.541,14.588,1.46318709373889
2016-04-22,13.9051111111111,0.0,306.805925925926,78.46218815229,3.25465760390641,0.0,98058.8339259259,1.41458333333333,42.6714743589744,11.50875,14.5888888888889,1.51255946151711
2016-04-22 01:00:00,12.8411111111111,0.0,306.805925925926,82.2886024423095,3.49486541858662,0.0,98009.214962963,1.4125,42.625,11.8961666666667,10.4712134572839,1.54084459044403
2016-04-22 02:00:00,11.7730370370371,0.0,306.805925925926,86.3348374960278,3.81196759182562,0.0,97959.2925925926,1.41041666666667,42.5785256410256,11.8644166666667,10.4788040570909,1.45834702886847
2016-04-22 03:00:00,10.7034074074074,0.0,282.626592592593,90.5936193433212,4.18253586923649,0.0,97909.5736296296,1.40833333333333,42.5320512820513,11.7520833333333,10.5057384555577,2.35732109914256
